event_id,user_id,event_date,time,event_name,feature_name,session_duration_min
47603,7400,2025-03-13,8:54:34,Feature Use,Automation,14
47604,7400,2025-01-31,8:54:34,Purchase,,0
47605,7400,2025-02-28,8:54:34,Subscription Renewal,,0
47606,7401,2025-10-23,8:34:23,Signup,,0
47607,7401,2025-10-27,8:34:23,Email Verification,,0
47608,7401,2025-11-02,8:34:23,First Product Use,,16
47609,7401,2025-11-11,8:34:23,Feature Use,Collaboration,2
47610,7401,2025-12-14,8:34:23,Feature Use,Notifications,11
47611,7401,2025-12-07,8:34:23,Feature Use,Dashboard,22
47612,7401,2025-11-26,8:34:23,Feature Use,Collaboration,18
47613,7401,2025-12-14,8:34:23,Feature Use,Collaboration,16
47614,7401,2025-12-06,8:34:23,Feature Use,Dashboard,39
47615,7401,2025-11-19,8:34:23,Purchase,,0
47616,7402,2025-06-30,7:33:04,Signup,,0
47617,7402,2025-07-04,7:33:04,Email Verification,,0
47618,7402,2025-07-08,7:33:04,First Product Use,,5
47619,7402,2025-08-09,7:33:04,Feature Use,Export,14
47620,7402,2025-07-08,7:33:04,Feature Use,Dashboard,17
47621,7402,2025-07-08,7:33:04,Feature Use,Automation,19
47622,7402,2025-07-28,7:33:04,Feature Use,Reports,21
47623,7402,2025-09-04,7:33:04,Feature Use,Collaboration,13
47624,7402,2025-07-11,7:33:04,Feature Use,Dashboard,3
47625,7402,2025-08-01,7:33:04,Feature Use,Notifications,27
47626,7402,2025-07-27,7:33:04,Purchase,,0
47627,7402,2025-09-01,7:33:04,Subscription Renewal,,0
47628,7403,2025-04-04,4:13:38,Signup,,0
47629,7403,2025-04-07,4:13:38,Email Verification,,0
47630,7403,2025-04-10,4:13:38,First Product Use,,15
47631,7403,2025-05-03,4:13:38,Feature Use,Dashboard,17
47632,7403,2025-05-15,4:13:38,Feature Use,Notifications,2
47633,7403,2025-05-14,4:13:38,Feature Use,Reports,38
47634,7403,2025-04-14,4:13:38,Purchase,,0
47635,7403,2025-05-11,4:13:38,Subscription Renewal,,0
47636,7404,2025-04-23,8:20:33,Signup,,0
47637,7404,2025-04-26,8:20:33,Email Verification,,0
47638,7404,2025-05-03,8:20:33,First Product Use,,16
47639,7404,2025-05-19,8:20:33,Feature Use,Dashboard,23
47640,7404,2025-05-20,8:20:33,Feature Use,Dashboard,43
47641,7404,2025-06-26,8:20:33,Feature Use,Reports,18
47642,7404,2025-05-05,8:20:33,Feature Use,Notifications,27
47643,7404,2025-05-13,8:20:33,Feature Use,Collaboration,14
47644,7404,2025-05-15,8:20:33,Feature Use,Dashboard,19
47645,7404,2025-05-05,8:20:33,Purchase,,0
47646,7405,2025-11-14,6:39:30,Signup,,0
47647,7405,2025-11-14,6:39:30,Email Verification,,0
47648,7406,2025-09-17,5:39:00,Signup,,0
47649,7406,2025-09-20,5:39:00,Email Verification,,0
47650,7407,2025-08-17,9:51:54,Signup,,0
47651,7407,2025-08-19,9:51:54,Email Verification,,0
47652,7407,2025-08-28,9:51:54,First Product Use,,11
47653,7407,2025-09-24,9:51:54,Feature Use,Collaboration,42
47654,7407,2025-08-29,9:51:54,Feature Use,Automation,14
47655,7407,2025-09-13,9:51:54,Feature Use,Reports,19
47656,7407,2025-09-30,9:51:54,Feature Use,Export,21
47657,7407,2025-09-27,9:51:54,Feature Use,Integrations,10
47658,7407,2025-09-16,9:51:54,Purchase,,0
47659,7407,2025-10-21,9:51:54,Subscription Renewal,,0
47660,7408,2025-09-12,9:12:57,Signup,,0
47661,7408,2025-09-16,9:12:57,Email Verification,,0
47662,7408,2025-09-17,9:12:57,First Product Use,,14
47663,7408,2025-09-26,9:12:57,Feature Use,Dashboard,10
47664,7408,2025-11-12,9:12:57,Feature Use,Notifications,37
47665,7408,2025-10-02,9:12:57,Feature Use,Integrations,25
47666,7408,2025-11-05,9:12:57,Feature Use,Collaboration,31
47667,7408,2025-10-01,9:12:57,Feature Use,Dashboard,19
47668,7409,2025-03-13,6:12:31,Signup,,0
47669,7409,2025-03-14,6:12:31,Email Verification,,0
47670,7410,2025-06-23,11:46:13,Signup,,0
47671,7411,2025-01-19,4:02:00,Signup,,0
47672,7411,2025-01-20,4:02:00,Email Verification,,0
47673,7411,2025-01-23,4:02:00,First Product Use,,18
47674,7411,2025-03-01,4:02:00,Feature Use,Automation,3
47675,7411,2025-02-27,4:02:00,Feature Use,Dashboard,10
47676,7411,2025-03-12,4:02:00,Feature Use,Reports,39
47677,7411,2025-02-04,4:02:00,Feature Use,Notifications,36
47678,7411,2025-03-12,4:02:00,Feature Use,Dashboard,31
47679,7411,2025-03-16,4:02:00,Feature Use,Notifications,21
47680,7411,2025-02-15,4:02:00,Purchase,,0
47681,7411,2025-03-21,4:02:00,Subscription Renewal,,0
47682,7412,2025-11-01,7:46:51,Signup,,0
47683,7413,2025-03-01,11:25:30,Signup,,0
47684,7414,2025-03-28,6:15:10,Signup,,0
47685,7414,2025-03-31,6:15:10,Email Verification,,0
47686,7414,2025-03-31,6:15:10,First Product Use,,15
47687,7414,2025-05-18,6:15:10,Feature Use,Reports,32
47688,7414,2025-05-24,6:15:10,Feature Use,Integrations,39
47689,7414,2025-04-09,6:15:10,Feature Use,Integrations,12
47690,7414,2025-04-16,6:15:10,Feature Use,Dashboard,13
47691,7414,2025-04-01,6:15:10,Feature Use,Notifications,12
47692,7414,2025-05-03,6:15:10,Feature Use,Export,7
47693,7415,2025-10-10,3:29:50,Signup,,0
47694,7415,2025-10-12,3:29:50,Email Verification,,0
47695,7416,2025-03-01,10:17:19,Signup,,0
47696,7417,2025-04-30,11:51:05,Signup,,0
47697,7417,2025-05-01,11:51:05,Email Verification,,0
47698,7417,2025-05-05,11:51:05,First Product Use,,6
47699,7417,2025-05-26,11:51:05,Feature Use,Dashboard,11
47700,7417,2025-06-01,11:51:05,Feature Use,Export,14
47701,7417,2025-05-05,11:51:05,Feature Use,Automation,44
47702,7417,2025-05-26,11:51:05,Feature Use,Integrations,35
47703,7417,2025-05-15,11:51:05,Feature Use,Collaboration,6
47704,7417,2025-05-14,11:51:05,Feature Use,Dashboard,18
47705,7417,2025-05-20,11:51:05,Feature Use,Reports,22
47706,7417,2025-05-06,11:51:05,Feature Use,Integrations,37
47707,7417,2025-06-06,11:51:05,Feature Use,Dashboard,18
47708,7417,2025-05-18,11:51:05,Purchase,,0
47709,7417,2025-06-21,11:51:05,Subscription Renewal,,0
47710,7418,2025-05-01,12:52:27,Signup,,0
47711,7418,2025-05-01,12:52:27,Email Verification,,0
47712,7419,2025-08-24,12:23:23,Signup,,0
47713,7420,2025-12-17,10:12:28,Signup,,0
47714,7421,2025-07-04,4:10:43,Signup,,0
47715,7421,2025-07-05,4:10:43,Email Verification,,0
47716,7421,2025-07-09,4:10:43,First Product Use,,6
47717,7421,2025-07-10,4:10:43,Feature Use,Automation,5
47718,7421,2025-07-12,4:10:43,Feature Use,Reports,30
47719,7421,2025-08-10,4:10:43,Feature Use,Collaboration,23
47720,7421,2025-09-02,4:10:43,Feature Use,Reports,29
47721,7421,2025-08-29,4:10:43,Feature Use,Notifications,38
47722,7421,2025-07-15,4:10:43,Purchase,,0
47723,7422,2025-09-09,1:22:46,Signup,,0
47724,7422,2025-09-11,1:22:46,Email Verification,,0
47725,7422,2025-09-17,1:22:46,First Product Use,,19
47726,7422,2025-11-09,1:22:46,Feature Use,Integrations,44
47727,7422,2025-10-29,1:22:46,Feature Use,Collaboration,43
47728,7422,2025-10-24,1:22:46,Feature Use,Collaboration,6
47729,7422,2025-10-26,1:22:46,Feature Use,Export,6
47730,7422,2025-10-19,1:22:46,Feature Use,Dashboard,27
47731,7422,2025-10-08,1:22:46,Feature Use,Dashboard,28
47732,7422,2025-09-18,1:22:46,Feature Use,Collaboration,21
47733,7422,2025-10-23,1:22:46,Feature Use,Integrations,16
47734,7422,2025-10-05,1:22:46,Purchase,,0
47735,7422,2025-10-30,1:22:46,Subscription Renewal,,0
47736,7423,2025-11-08,1:27:17,Signup,,0
47737,7423,2025-11-08,1:27:17,Email Verification,,0
47738,7424,2025-09-13,7:40:49,Signup,,0
47739,7424,2025-09-17,7:40:49,Email Verification,,0
47740,7425,2025-12-24,7:47:37,Signup,,0
47741,7425,2025-12-24,7:47:37,Email Verification,,0
47742,7426,2025-03-31,1:29:30,Signup,,0
47743,7426,2025-04-04,1:29:30,Email Verification,,0
47744,7426,2025-04-11,1:29:30,First Product Use,,21
47745,7426,2025-04-29,1:29:30,Feature Use,Automation,8
47746,7426,2025-05-16,1:29:30,Feature Use,Collaboration,18
47747,7426,2025-04-24,1:29:30,Feature Use,Reports,13
47748,7426,2025-06-04,1:29:30,Feature Use,Dashboard,12
47749,7426,2025-05-28,1:29:30,Feature Use,Dashboard,3
47750,7426,2025-05-04,1:29:30,Feature Use,Integrations,4
47751,7426,2025-04-19,1:29:30,Purchase,,0
47752,7426,2025-06-01,1:29:30,Subscription Renewal,,0
47753,7427,2025-07-24,4:53:46,Signup,,0
47754,7427,2025-07-25,4:53:46,Email Verification,,0
47755,7428,2025-11-10,8:44:10,Signup,,0
47756,7428,2025-11-14,8:44:10,Email Verification,,0
47757,7428,2025-11-21,8:44:10,First Product Use,,19
47758,7428,2026-01-11,8:44:10,Feature Use,Integrations,22
47759,7428,2025-12-08,8:44:10,Feature Use,Notifications,11
47760,7428,2025-11-26,8:44:10,Feature Use,Automation,38
47761,7428,2025-12-13,8:44:10,Feature Use,Reports,15
47762,7428,2025-12-22,8:44:10,Feature Use,Notifications,21
47763,7428,2026-01-13,8:44:10,Feature Use,Notifications,6
47764,7428,2025-12-15,8:44:10,Feature Use,Export,23
47765,7428,2025-12-02,8:44:10,Purchase,,0
47766,7429,2025-06-27,1:08:30,Signup,,0
47767,7429,2025-06-29,1:08:30,Email Verification,,0
47768,7429,2025-06-30,1:08:30,First Product Use,,17
47769,7429,2025-07-03,1:08:30,Feature Use,Notifications,40
47770,7429,2025-07-15,1:08:30,Feature Use,Reports,10
47771,7429,2025-08-03,1:08:30,Feature Use,Collaboration,27
47772,7429,2025-07-26,1:08:30,Feature Use,Collaboration,40
47773,7429,2025-07-15,1:08:30,Feature Use,Collaboration,11
47774,7429,2025-07-16,1:08:30,Purchase,,0
47775,7429,2025-08-19,1:08:30,Subscription Renewal,,0
47776,7430,2025-10-19,3:36:30,Signup,,0
47777,7430,2025-10-19,3:36:30,Email Verification,,0
47778,7430,2025-10-23,3:36:30,First Product Use,,12
47779,7430,2025-11-09,3:36:30,Feature Use,Collaboration,15
47780,7430,2025-11-01,3:36:30,Feature Use,Reports,17
47781,7430,2025-12-08,3:36:30,Feature Use,Export,9
47782,7430,2025-10-30,3:36:30,Feature Use,Integrations,20
47783,7430,2025-12-09,3:36:30,Feature Use,Integrations,39
47784,7430,2025-11-14,3:36:30,Feature Use,Reports,24
47785,7430,2025-11-20,3:36:30,Feature Use,Export,7
47786,7430,2025-11-03,3:36:30,Purchase,,0
47787,7430,2025-12-10,3:36:30,Subscription Renewal,,0
47788,7431,2025-03-14,5:25:27,Signup,,0
47789,7431,2025-03-18,5:25:27,Email Verification,,0
47790,7431,2025-04-07,5:25:27,Purchase,,0
47791,7432,2025-10-16,2:34:46,Signup,,0
47792,7432,2025-10-20,2:34:46,Email Verification,,0
47793,7432,2025-10-29,2:34:46,First Product Use,,17
47794,7432,2025-11-23,2:34:46,Feature Use,Collaboration,35
47795,7432,2025-11-14,2:34:46,Feature Use,Dashboard,8
47796,7432,2025-11-23,2:34:46,Feature Use,Reports,28
47797,7432,2025-12-25,2:34:46,Feature Use,Integrations,33
47798,7433,2025-12-13,5:57:18,Signup,,0
47799,7433,2025-12-15,5:57:18,Email Verification,,0
47800,7433,2025-12-21,5:57:18,First Product Use,,4
47801,7433,2026-02-06,5:57:18,Feature Use,Dashboard,41
47802,7433,2025-12-27,5:57:18,Feature Use,Export,36
47803,7433,2026-01-06,5:57:18,Feature Use,Collaboration,28
47804,7433,2025-12-24,5:57:18,Purchase,,0
47805,7433,2026-01-26,5:57:18,Subscription Renewal,,0
47806,7434,2025-09-24,11:21:26,Signup,,0
47807,7434,2025-09-27,11:21:26,Email Verification,,0
47808,7434,2025-10-08,11:21:26,Purchase,,0
47809,7435,2025-05-29,7:27:41,Signup,,0
47810,7435,2025-06-02,7:27:41,Email Verification,,0
47811,7436,2025-12-12,8:52:14,Signup,,0
47812,7436,2025-12-13,8:52:14,Email Verification,,0
47813,7436,2025-12-17,8:52:14,First Product Use,,12
47814,7436,2026-01-05,8:52:14,Feature Use,Dashboard,37
47815,7436,2026-01-16,8:52:14,Feature Use,Integrations,28
47816,7436,2025-12-18,8:52:14,Feature Use,Automation,35
47817,7436,2026-01-07,8:52:14,Feature Use,Reports,24
47818,7436,2026-02-04,8:52:14,Feature Use,Export,41
47819,7436,2026-01-29,8:52:14,Feature Use,Reports,11
47820,7436,2026-01-08,8:52:14,Feature Use,Integrations,29
47821,7436,2026-02-12,8:52:14,Feature Use,Dashboard,15
47822,7436,2026-01-30,8:52:14,Feature Use,Notifications,27
47823,7436,2025-12-19,8:52:14,Purchase,,0
47824,7437,2025-07-03,8:00:39,Signup,,0
47825,7437,2025-07-06,8:00:39,Email Verification,,0
47826,7438,2025-12-27,7:52:27,Signup,,0
47827,7438,2025-12-28,7:52:27,Email Verification,,0
47828,7438,2026-01-15,7:52:27,Purchase,,0
47829,7438,2026-02-23,7:52:27,Subscription Renewal,,0
47830,7439,2025-07-31,1:57:31,Signup,,0
47831,7439,2025-08-03,1:57:31,Email Verification,,0
47832,7439,2025-08-10,1:57:31,First Product Use,,24
47833,7439,2025-09-07,1:57:31,Feature Use,Reports,4
47834,7439,2025-08-27,1:57:31,Feature Use,Dashboard,33
47835,7439,2025-08-23,1:57:31,Feature Use,Automation,5
47836,7439,2025-10-03,1:57:31,Feature Use,Reports,5
47837,7439,2025-10-04,1:57:31,Feature Use,Integrations,2
47838,7439,2025-09-13,1:57:31,Feature Use,Integrations,36
47839,7439,2025-09-21,1:57:31,Feature Use,Automation,16
47840,7439,2025-09-01,1:57:31,Feature Use,Dashboard,41
47841,7440,2025-07-31,1:25:32,Signup,,0
47842,7440,2025-08-03,1:25:32,Email Verification,,0
47843,7440,2025-08-12,1:25:32,First Product Use,,21
47844,7440,2025-09-13,1:25:32,Feature Use,Reports,35
47845,7440,2025-10-06,1:25:32,Feature Use,Collaboration,26
47846,7440,2025-08-30,1:25:32,Feature Use,Automation,25
47847,7440,2025-09-12,1:25:32,Feature Use,Integrations,17
47848,7440,2025-09-02,1:25:32,Feature Use,Integrations,21
47849,7440,2025-10-08,1:25:32,Feature Use,Export,29
47850,7440,2025-09-03,1:25:32,Purchase,,0
47851,7440,2025-10-14,1:25:32,Subscription Renewal,,0
47852,7441,2025-07-30,4:46:53,Signup,,0
47853,7441,2025-07-31,4:46:53,Email Verification,,0
47854,7441,2025-08-09,4:46:53,First Product Use,,12
47855,7441,2025-08-10,4:46:53,Feature Use,Integrations,5
47856,7441,2025-09-13,4:46:53,Feature Use,Reports,33
47857,7441,2025-09-15,4:46:53,Feature Use,Reports,15
47858,7441,2025-09-22,4:46:53,Feature Use,Collaboration,44
47859,7441,2025-09-28,4:46:53,Feature Use,Export,15
47860,7441,2025-09-01,4:46:53,Purchase,,0
47861,7442,2025-12-19,6:41:46,Signup,,0
47862,7442,2025-12-23,6:41:46,Email Verification,,0
47863,7442,2025-12-25,6:41:46,First Product Use,,21
47864,7442,2026-01-26,6:41:46,Feature Use,Reports,19
47865,7442,2026-01-21,6:41:46,Feature Use,Dashboard,4
47866,7442,2026-02-03,6:41:46,Feature Use,Collaboration,17
47867,7442,2026-01-11,6:41:46,Purchase,,0
47868,7443,2025-02-17,6:53:04,Signup,,0
47869,7443,2025-02-18,6:53:04,Email Verification,,0
47870,7444,2025-05-31,5:17:50,Signup,,0
47871,7445,2025-10-04,7:33:16,Signup,,0
47872,7445,2025-10-04,7:33:16,Email Verification,,0
47873,7446,2025-09-09,6:21:04,Signup,,0
47874,7446,2025-09-10,6:21:04,Email Verification,,0
47875,7447,2025-03-20,8:06:59,Signup,,0
47876,7447,2025-03-21,8:06:59,Email Verification,,0
47877,7447,2025-03-30,8:06:59,First Product Use,,16
47878,7447,2025-05-24,8:06:59,Feature Use,Reports,17
47879,7447,2025-05-22,8:06:59,Feature Use,Export,16
47880,7447,2025-04-18,8:06:59,Feature Use,Automation,6
47881,7448,2025-08-27,8:57:56,Signup,,0
47882,7448,2025-08-27,8:57:56,Email Verification,,0
47883,7449,2025-03-24,5:03:03,Signup,,0
47884,7449,2025-03-27,5:03:03,Email Verification,,0
47885,7449,2025-04-02,5:03:03,First Product Use,,20
47886,7449,2025-04-09,5:03:03,Feature Use,Export,39
47887,7449,2025-05-13,5:03:03,Feature Use,Integrations,10
47888,7449,2025-05-20,5:03:03,Feature Use,Export,12
47889,7449,2025-04-08,5:03:03,Feature Use,Automation,42
47890,7449,2025-05-08,5:03:03,Feature Use,Export,13
47891,7449,2025-04-22,5:03:03,Feature Use,Dashboard,13
47892,7449,2025-05-07,5:03:03,Feature Use,Dashboard,15
47893,7449,2025-04-22,5:03:03,Feature Use,Export,28
47894,7449,2025-04-24,5:03:03,Purchase,,0
47895,7449,2025-05-24,5:03:03,Subscription Renewal,,0
47896,7450,2025-02-05,8:09:40,Signup,,0
47897,7451,2025-07-17,6:50:01,Signup,,0
47898,7452,2025-03-22,1:54:23,Signup,,0
47899,7452,2025-03-22,1:54:23,Email Verification,,0
47900,7452,2025-03-22,1:54:23,First Product Use,,7
47901,7452,2025-03-24,1:54:23,Feature Use,Export,7
47902,7452,2025-04-02,1:54:23,Feature Use,Notifications,18
47903,7452,2025-05-12,1:54:23,Feature Use,Collaboration,41
47904,7452,2025-04-13,1:54:23,Purchase,,0
47905,7453,2025-10-13,7:18:59,Signup,,0
47906,7453,2025-11-06,7:18:59,Purchase,,0
47907,7454,2025-08-24,10:22:19,Signup,,0
47908,7454,2025-08-28,10:22:19,Email Verification,,0
47909,7454,2025-08-29,10:22:19,First Product Use,,24
47910,7454,2025-09-21,10:22:19,Feature Use,Export,12
47911,7454,2025-10-11,10:22:19,Feature Use,Notifications,7
47912,7454,2025-09-25,10:22:19,Feature Use,Collaboration,3
47913,7454,2025-10-18,10:22:19,Feature Use,Dashboard,24
47914,7454,2025-09-23,10:22:19,Feature Use,Dashboard,7
47915,7454,2025-09-02,10:22:19,Feature Use,Reports,18
47916,7454,2025-09-15,10:22:19,Feature Use,Integrations,6
47917,7454,2025-10-21,10:22:19,Feature Use,Notifications,33
47918,7454,2025-10-02,10:22:19,Feature Use,Dashboard,12
47919,7455,2025-07-03,3:24:37,Signup,,0
47920,7456,2025-03-17,9:35:24,Signup,,0
47921,7457,2025-03-14,10:17:18,Signup,,0
47922,7457,2025-03-18,10:17:18,Email Verification,,0
47923,7457,2025-03-27,10:17:18,First Product Use,,24
47924,7457,2025-05-02,10:17:18,Feature Use,Export,42
47925,7457,2025-03-30,10:17:18,Feature Use,Notifications,17
47926,7457,2025-04-23,10:17:18,Feature Use,Export,20
47927,7457,2025-05-07,10:17:18,Feature Use,Automation,14
47928,7458,2025-06-24,12:48:11,Signup,,0
47929,7459,2025-10-30,1:48:20,Signup,,0
47930,7460,2025-09-26,10:21:17,Signup,,0
47931,7460,2025-09-28,10:21:17,Email Verification,,0
47932,7460,2025-10-01,10:21:17,First Product Use,,13
47933,7460,2025-10-22,10:21:17,Feature Use,Export,30
47934,7460,2025-10-11,10:21:17,Feature Use,Reports,10
47935,7460,2025-11-04,10:21:17,Feature Use,Collaboration,22
47936,7460,2025-10-01,10:21:17,Feature Use,Automation,28
47937,7460,2025-11-18,10:21:17,Feature Use,Integrations,18
47938,7460,2025-11-23,10:21:17,Feature Use,Export,14
47939,7460,2025-11-10,10:21:17,Feature Use,Automation,41
47940,7461,2025-11-10,2:17:58,Signup,,0
47941,7461,2025-11-11,2:17:58,Email Verification,,0
47942,7462,2025-01-10,8:49:19,Signup,,0
47943,7462,2025-01-10,8:49:19,Email Verification,,0
47944,7462,2025-01-10,8:49:19,First Product Use,,4
47945,7462,2025-03-07,8:49:19,Feature Use,Notifications,2
47946,7462,2025-03-10,8:49:19,Feature Use,Integrations,42
47947,7462,2025-01-14,8:49:19,Feature Use,Export,18
47948,7462,2025-02-28,8:49:19,Feature Use,Dashboard,31
47949,7462,2025-02-17,8:49:19,Feature Use,Export,12
47950,7462,2025-03-04,8:49:19,Feature Use,Export,36
47951,7463,2025-07-12,1:01:01,Signup,,0
47952,7463,2025-07-14,1:01:01,Email Verification,,0
47953,7463,2025-07-22,1:01:01,First Product Use,,19
47954,7463,2025-08-27,1:01:01,Feature Use,Collaboration,3
47955,7463,2025-08-11,1:01:01,Feature Use,Dashboard,39
47956,7463,2025-08-28,1:01:01,Feature Use,Dashboard,4
47957,7463,2025-08-25,1:01:01,Feature Use,Reports,20
47958,7463,2025-07-27,1:01:01,Purchase,,0
47959,7463,2025-09-08,1:01:01,Subscription Renewal,,0
47960,7464,2025-05-03,4:50:17,Signup,,0
47961,7465,2025-11-22,10:00:38,Signup,,0
47962,7466,2025-08-08,3:53:16,Signup,,0
47963,7467,2025-06-21,7:41:39,Signup,,0
47964,7467,2025-06-21,7:41:39,Email Verification,,0
47965,7467,2025-06-26,7:41:39,First Product Use,,23
47966,7467,2025-08-03,7:41:39,Feature Use,Export,43
47967,7467,2025-08-09,7:41:39,Feature Use,Dashboard,38
47968,7467,2025-08-14,7:41:39,Feature Use,Collaboration,28
47969,7467,2025-06-29,7:41:39,Feature Use,Reports,3
47970,7467,2025-08-14,7:41:39,Feature Use,Notifications,31
47971,7468,2025-01-18,7:02:19,Signup,,0
47972,7468,2025-01-21,7:02:19,Email Verification,,0
47973,7469,2025-03-05,8:27:40,Signup,,0
47974,7469,2025-03-05,8:27:40,Email Verification,,0
47975,7469,2025-03-07,8:27:40,First Product Use,,13
47976,7469,2025-03-24,8:27:40,Feature Use,Collaboration,37
47977,7469,2025-04-16,8:27:40,Feature Use,Automation,6
47978,7469,2025-03-08,8:27:40,Feature Use,Notifications,41
47979,7469,2025-04-02,8:27:40,Feature Use,Reports,42
47980,7469,2025-04-28,8:27:40,Feature Use,Dashboard,34
47981,7470,2025-08-18,12:24:04,Signup,,0
47982,7470,2025-08-18,12:24:04,Email Verification,,0
47983,7470,2025-08-24,12:24:04,First Product Use,,15
47984,7470,2025-10-11,12:24:04,Feature Use,Automation,44
47985,7470,2025-10-02,12:24:04,Feature Use,Dashboard,33
47986,7470,2025-10-22,12:24:04,Feature Use,Dashboard,25
47987,7470,2025-09-06,12:24:04,Feature Use,Collaboration,27
47988,7470,2025-09-15,12:24:04,Feature Use,Reports,39
47989,7470,2025-09-19,12:24:04,Feature Use,Notifications,2
47990,7470,2025-08-28,12:24:04,Purchase,,0
47991,7471,2025-02-18,1:21:32,Signup,,0
47992,7472,2025-11-08,11:46:10,Signup,,0
47993,7472,2025-11-08,11:46:10,Email Verification,,0
47994,7473,2025-01-01,7:18:38,Signup,,0
47995,7473,2025-01-03,7:18:38,Email Verification,,0
47996,7473,2025-01-12,7:18:38,First Product Use,,10
47997,7473,2025-02-18,7:18:38,Feature Use,Integrations,24
47998,7473,2025-01-23,7:18:38,Feature Use,Export,21
47999,7473,2025-02-13,7:18:38,Feature Use,Reports,12
48000,7473,2025-02-14,7:18:38,Feature Use,Integrations,21
48001,7473,2025-01-17,7:18:38,Feature Use,Notifications,35
48002,7473,2025-02-08,7:18:38,Feature Use,Notifications,13
48003,7473,2025-03-10,7:18:38,Feature Use,Collaboration,2
48004,7473,2025-03-03,7:18:38,Feature Use,Collaboration,38
48005,7473,2025-01-18,7:18:38,Purchase,,0
48006,7473,2025-02-18,7:18:38,Subscription Renewal,,0
48007,7474,2025-07-16,5:19:31,Signup,,0
48008,7474,2025-07-16,5:19:31,Email Verification,,0
48009,7474,2025-07-22,5:19:31,First Product Use,,22
48010,7474,2025-08-30,5:19:31,Feature Use,Export,25
48011,7474,2025-08-14,5:19:31,Feature Use,Notifications,17
48012,7474,2025-07-29,5:19:31,Feature Use,Integrations,11
48013,7474,2025-09-14,5:19:31,Feature Use,Automation,19
48014,7474,2025-08-28,5:19:31,Feature Use,Export,6
48015,7474,2025-09-01,5:19:31,Feature Use,Notifications,9
48016,7474,2025-08-27,5:19:31,Feature Use,Dashboard,12
48017,7474,2025-07-29,5:19:31,Feature Use,Collaboration,33
48018,7475,2025-11-10,10:49:18,Signup,,0
48019,7475,2025-11-12,10:49:18,Email Verification,,0
48020,7476,2025-11-20,6:29:01,Signup,,0
48021,7477,2025-10-20,3:54:27,Signup,,0
48022,7477,2025-10-20,3:54:27,Email Verification,,0
48023,7477,2025-11-05,3:54:27,Purchase,,0
48024,7477,2025-12-03,3:54:27,Subscription Renewal,,0
48025,7478,2025-09-12,9:14:58,Signup,,0
48026,7478,2025-09-12,9:14:58,Email Verification,,0
48027,7478,2025-09-15,9:14:58,First Product Use,,4
48028,7478,2025-09-28,9:14:58,Feature Use,Notifications,20
48029,7478,2025-09-29,9:14:58,Feature Use,Integrations,24
48030,7478,2025-09-19,9:14:58,Feature Use,Automation,31
48031,7478,2025-10-28,9:14:58,Feature Use,Reports,10
48032,7478,2025-10-15,9:14:58,Feature Use,Export,8
48033,7478,2025-10-11,9:14:58,Feature Use,Notifications,22
48034,7478,2025-10-03,9:14:58,Purchase,,0
48035,7478,2025-11-08,9:14:58,Subscription Renewal,,0
48036,7479,2025-09-22,2:41:16,Signup,,0
48037,7479,2025-09-22,2:41:16,Email Verification,,0
48038,7480,2025-03-25,4:20:57,Signup,,0
48039,7480,2025-03-25,4:20:57,Email Verification,,0
48040,7481,2025-09-29,2:03:00,Signup,,0
48041,7481,2025-10-02,2:03:00,Email Verification,,0
48042,7482,2025-02-07,12:37:19,Signup,,0
48043,7482,2025-02-09,12:37:19,Email Verification,,0
48044,7482,2025-02-12,12:37:19,Purchase,,0
48045,7482,2025-03-18,12:37:19,Subscription Renewal,,0
48046,7483,2025-04-27,5:47:06,Signup,,0
48047,7483,2025-04-28,5:47:06,Email Verification,,0
48048,7483,2025-05-03,5:47:06,First Product Use,,17
48049,7483,2025-05-13,5:47:06,Feature Use,Export,6
48050,7483,2025-05-14,5:47:06,Feature Use,Automation,34
48051,7483,2025-05-03,5:47:06,Feature Use,Collaboration,7
48052,7484,2025-08-15,7:33:10,Signup,,0
48053,7484,2025-08-19,7:33:10,Email Verification,,0
48054,7484,2025-08-26,7:33:10,First Product Use,,17
48055,7484,2025-09-20,7:33:10,Feature Use,Reports,22
48056,7484,2025-10-22,7:33:10,Feature Use,Dashboard,25
48057,7484,2025-09-15,7:33:10,Feature Use,Dashboard,25
48058,7485,2025-09-29,12:54:11,Signup,,0
48059,7485,2025-09-29,12:54:11,Email Verification,,0
48060,7486,2025-01-27,8:03:40,Signup,,0
48061,7486,2025-01-29,8:03:40,Email Verification,,0
48062,7487,2025-02-10,8:42:59,Signup,,0
48063,7488,2025-05-07,5:30:45,Signup,,0
48064,7488,2025-05-09,5:30:45,Email Verification,,0
48065,7488,2025-05-15,5:30:45,First Product Use,,3
48066,7488,2025-06-05,5:30:45,Feature Use,Notifications,6
48067,7488,2025-06-18,5:30:45,Feature Use,Dashboard,22
48068,7488,2025-06-20,5:30:45,Feature Use,Automation,30
48069,7488,2025-07-04,5:30:45,Feature Use,Notifications,28
48070,7488,2025-06-04,5:30:45,Feature Use,Reports,23
48071,7488,2025-05-29,5:30:45,Feature Use,Reports,35
48072,7488,2025-05-16,5:30:45,Feature Use,Export,31
48073,7488,2025-05-16,5:30:45,Feature Use,Export,36
48074,7488,2025-06-04,5:30:45,Purchase,,0
48075,7488,2025-07-01,5:30:45,Subscription Renewal,,0
