purchase_id,user_id,purchase_date,time,plan_type,revenue
3656,7684,2025-05-10,1:37:00,Pro,19.00
3657,7687,2025-07-05,10:49:56,Pro,19.00
3658,7689,2025-08-18,7:49:33,Basic,29.00
3659,7693,2025-09-26,2:22:05,Basic,49.00
3660,7693,2025-11-03,2:22:05,Basic,49.00
3661,7695,2025-07-07,8:23:27,Basic,99.00
3662,7695,2025-08-07,8:23:27,Basic,99.00
3663,7698,2025-05-19,8:20:37,Enterprise,29.00
3664,7710,2025-08-02,7:15:03,Pro,29.00
3665,7726,2025-10-25,2:40:03,Basic,19.00
3666,7729,2025-05-27,10:17:22,Pro,29.00
3667,7729,2025-06-22,10:17:22,Pro,29.00
3668,7730,2025-09-24,10:00:06,Basic,49.00
3669,7731,2025-02-04,5:50:22,Pro,29.00
3670,7731,2025-03-14,5:50:22,Pro,29.00
3671,7736,2025-08-21,3:56:00,Basic,49.00
3672,7736,2025-09-30,3:56:00,Basic,49.00
3673,7740,2025-05-20,6:53:48,Pro,29.00
3674,7740,2025-06-19,6:53:48,Pro,29.00
3675,7741,2026-01-05,4:52:22,Basic,19.00
3676,7741,2026-02-04,4:52:22,Basic,19.00
3677,7743,2025-04-14,4:15:27,Pro,19.00
3678,7747,2025-07-09,4:24:08,Basic,99.00
3679,7747,2025-08-21,4:24:08,Basic,99.00
3680,7749,2025-12-14,5:10:03,Basic,19.00
3681,7753,2025-07-15,10:50:02,Basic,29.00
3682,7753,2025-08-10,10:50:02,Basic,29.00
3683,7754,2025-07-09,10:41:55,Pro,29.00
3684,7755,2025-08-14,3:44:22,Basic,99.00
3685,7755,2025-09-14,3:44:22,Basic,99.00
3686,7761,2025-02-13,2:05:30,Basic,29.00
3687,7761,2025-03-20,2:05:30,Basic,29.00
3688,7764,2025-03-25,3:07:10,Pro,19.00
3689,7764,2025-05-01,3:07:10,Pro,19.00
3690,7765,2025-05-12,12:05:54,Pro,19.00
3691,7769,2025-11-30,6:39:57,Basic,99.00
3692,7769,2026-01-11,6:39:57,Basic,99.00
3693,7773,2025-08-25,12:38:18,Pro,19.00
3694,7773,2025-09-22,12:38:18,Pro,19.00
3695,7774,2025-07-04,5:48:03,Basic,49.00
3696,7774,2025-08-15,5:48:03,Basic,49.00
3697,7775,2025-07-13,7:22:10,Basic,49.00
3698,7775,2025-08-10,7:22:10,Basic,49.00
3699,7777,2025-12-05,12:21:28,Basic,49.00
3700,7778,2025-11-23,1:00:12,Basic,19.00
3701,7778,2025-12-31,1:00:12,Basic,19.00
3702,7779,2026-01-03,1:27:33,Basic,49.00
3703,7785,2025-09-10,5:37:08,Basic,19.00
3704,7787,2025-12-28,8:45:14,Pro,29.00
3705,7789,2025-12-23,7:24:55,Basic,99.00
3706,7789,2026-01-31,7:24:55,Basic,99.00
3707,7792,2025-05-08,5:19:15,Basic,29.00
3708,7792,2025-06-03,5:19:15,Basic,29.00
3709,7793,2025-10-03,3:24:27,Basic,29.00
3710,7793,2025-10-31,3:24:27,Basic,29.00
3711,7795,2025-06-20,8:04:47,Basic,29.00
3712,7798,2025-06-16,4:47:42,Pro,29.00
3713,7798,2025-07-21,4:47:42,Pro,29.00
3714,7804,2025-12-03,4:31:21,Enterprise,29.00
3715,7805,2025-07-17,3:04:47,Basic,99.00
3716,7806,2025-07-04,2:09:38,Enterprise,29.00
3717,7806,2025-08-12,2:09:38,Enterprise,29.00
3718,7812,2025-11-09,12:33:04,Basic,49.00
3719,7818,2025-11-27,8:23:35,Basic,49.00
3720,7818,2025-12-22,8:23:35,Basic,49.00
3721,7819,2025-06-05,4:16:28,Pro,29.00
3722,7819,2025-07-17,4:16:28,Pro,29.00
3723,7820,2026-01-23,2:47:11,Pro,19.00
3724,7822,2025-10-10,5:58:56,Basic,49.00
3725,7822,2025-11-10,5:58:56,Basic,49.00
3726,7832,2025-07-13,2:23:04,Pro,49.00
3727,7833,2026-01-05,10:35:18,Pro,29.00
3728,7833,2026-02-08,10:35:18,Pro,29.00
3729,7844,2025-04-22,3:34:16,Basic,49.00
3730,7844,2025-05-29,3:34:16,Basic,49.00
3731,7845,2025-07-07,2:46:45,Basic,49.00
3732,7848,2025-11-28,4:01:25,Basic,49.00
3733,7848,2025-12-30,4:01:25,Basic,49.00
3734,7858,2025-05-03,8:52:41,Enterprise,29.00
3735,7860,2025-09-03,2:32:44,Pro,29.00
3736,7860,2025-10-06,2:32:44,Pro,29.00
3737,7867,2025-08-07,9:50:30,Enterprise,49.00
3738,7867,2025-09-15,9:50:30,Enterprise,49.00
3739,7870,2025-10-16,2:08:30,Basic,19.00
3740,7870,2025-11-12,2:08:30,Basic,19.00
3741,7873,2025-03-26,12:18:18,Pro,29.00
3742,7873,2025-05-08,12:18:18,Pro,29.00
3743,7874,2025-09-23,3:28:25,Enterprise,99.00
3744,7875,2025-12-24,5:07:53,Pro,99.00
3745,7876,2025-05-29,12:38:34,Basic,49.00
3746,7881,2025-03-03,6:04:53,Basic,19.00
3747,7881,2025-04-16,6:04:53,Basic,19.00
3748,7884,2025-06-21,6:38:29,Basic,29.00
3749,7884,2025-07-20,6:38:29,Basic,29.00
3750,7886,2025-08-18,9:50:33,Pro,29.00
3751,7886,2025-09-25,9:50:33,Pro,29.00
3752,7890,2025-10-10,7:53:11,Basic,29.00
3753,7890,2025-11-12,7:53:11,Basic,29.00
3754,7891,2025-10-27,7:57:59,Basic,49.00
3755,7897,2025-09-01,1:01:58,Basic,49.00
3756,7897,2025-10-07,1:01:58,Basic,49.00
3757,7901,2025-08-25,3:20:35,Basic,49.00
3758,7902,2025-05-10,2:25:28,Pro,49.00
3759,7902,2025-06-05,2:25:28,Pro,49.00
3760,7911,2025-11-30,12:07:00,Pro,99.00
3761,7911,2026-01-03,12:07:00,Pro,99.00
3762,7913,2025-11-17,2:37:40,Pro,29.00
3763,7913,2025-12-23,2:37:40,Pro,29.00
3764,7920,2025-12-18,6:41:57,Pro,29.00
3765,7920,2026-01-17,6:41:57,Pro,29.00
3766,7922,2025-07-05,10:13:12,Basic,29.00
3767,7922,2025-08-15,10:13:12,Basic,29.00
3768,7923,2025-10-29,9:00:35,Basic,49.00
3769,7923,2025-11-25,9:00:35,Basic,49.00
3770,7933,2025-06-06,12:42:03,Enterprise,29.00
3771,7933,2025-07-13,12:42:03,Enterprise,29.00
3772,7937,2025-03-01,8:11:24,Pro,29.00
3773,7937,2025-04-11,8:11:24,Pro,29.00
3774,7940,2025-11-28,1:06:35,Basic,49.00
3775,7940,2026-01-01,1:06:35,Basic,49.00
3776,7942,2025-02-16,10:11:58,Basic,49.00
3777,7942,2025-03-29,10:11:58,Basic,49.00
3778,7944,2025-05-30,3:18:49,Basic,99.00
3779,7944,2025-07-01,3:18:49,Basic,99.00
3780,7948,2025-12-11,3:48:48,Pro,19.00
3781,7949,2025-11-03,8:44:19,Pro,29.00
3782,7949,2025-12-11,8:44:19,Pro,29.00
3783,7950,2025-04-30,10:11:25,Basic,49.00
3784,7950,2025-05-31,10:11:25,Basic,49.00
3785,7951,2025-10-19,12:09:49,Pro,29.00
3786,7952,2025-12-01,11:58:26,Basic,99.00
3787,7953,2025-04-15,1:47:09,Basic,19.00
3788,7954,2026-01-03,5:03:23,Pro,29.00
3789,7958,2025-09-05,8:49:49,Basic,19.00
3790,7961,2025-04-26,4:14:20,Basic,29.00
3791,7963,2025-11-04,9:17:02,Basic,19.00
3792,7963,2025-12-07,9:17:02,Basic,19.00
3793,7968,2025-01-15,6:32:05,Basic,29.00
3794,7969,2025-09-07,7:15:53,Basic,29.00
3795,7969,2025-10-13,7:15:53,Basic,29.00
3796,7972,2026-01-11,2:46:12,Basic,29.00
3797,7972,2026-02-14,2:46:12,Basic,29.00
3798,7976,2025-12-08,11:32:53,Basic,29.00
3799,7976,2026-01-03,11:32:53,Basic,29.00
3800,7984,2025-03-30,3:05:53,Basic,49.00
3801,7987,2025-02-25,7:05:45,Basic,49.00
3802,7995,2025-03-01,7:19:54,Basic,49.00
3803,7996,2025-05-04,5:21:55,Basic,29.00
3804,7996,2025-06-08,5:21:55,Basic,29.00
3805,8003,2025-12-25,8:01:07,Pro,99.00
3806,8003,2026-01-27,8:01:07,Pro,99.00
3807,8007,2025-08-03,6:24:25,Pro,49.00
3808,8007,2025-09-08,6:24:25,Pro,49.00
3809,8009,2025-10-15,11:10:56,Pro,49.00
3810,8009,2025-11-09,11:10:56,Pro,49.00
3811,8012,2025-08-18,6:44:01,Pro,19.00
3812,8015,2025-12-15,12:33:38,Basic,99.00
3813,8018,2025-08-21,7:50:47,Basic,29.00
3814,8029,2025-01-26,11:46:35,Pro,29.00
3815,8029,2025-02-24,11:46:35,Pro,29.00
3816,8039,2025-09-21,7:04:04,Pro,29.00
3817,8045,2025-03-09,10:20:31,Basic,49.00
3818,8050,2025-05-02,11:46:37,Pro,29.00
3819,8050,2025-06-09,11:46:37,Pro,29.00
3820,8059,2025-05-04,1:51:21,Pro,19.00
3821,8059,2025-05-29,1:51:21,Pro,19.00
3822,8060,2025-07-18,12:51:00,Enterprise,19.00
3823,8060,2025-08-19,12:51:00,Enterprise,19.00
3824,8062,2025-12-05,9:24:12,Pro,29.00
3825,8062,2025-12-30,9:24:12,Pro,29.00
3826,8070,2025-06-27,12:50:13,Basic,49.00
3827,8071,2025-07-16,8:12:53,Basic,49.00
3828,8071,2025-08-11,8:12:53,Basic,49.00
3829,8077,2025-03-07,5:22:44,Pro,49.00
3830,8077,2025-04-11,5:22:44,Pro,49.00
3831,8080,2025-07-05,12:24:29,Pro,49.00
3832,8083,2025-02-07,4:12:40,Basic,99.00
3833,8083,2025-03-09,4:12:40,Basic,99.00
3834,8086,2025-02-11,11:05:45,Enterprise,49.00
3835,8086,2025-03-27,11:05:45,Enterprise,49.00
3836,8094,2025-12-23,10:27:01,Pro,49.00
3837,8094,2026-02-01,10:27:01,Pro,49.00
3838,8096,2025-10-03,6:14:35,Basic,99.00
3839,8096,2025-10-30,6:14:35,Basic,99.00
3840,8097,2025-04-14,7:01:10,Basic,19.00
3841,8101,2026-01-05,9:40:13,Enterprise,49.00
3842,8101,2026-02-04,9:40:13,Enterprise,49.00
3843,8108,2025-04-25,4:54:41,Basic,49.00
3844,8108,2025-05-24,4:54:41,Basic,49.00
3845,8112,2025-11-13,12:34:25,Basic,29.00
3846,8118,2026-01-23,6:38:35,Basic,99.00
3847,8118,2026-03-02,6:38:35,Basic,99.00
3848,8120,2025-04-22,7:29:34,Enterprise,29.00
3849,8121,2025-01-29,4:53:13,Pro,49.00
3850,8129,2025-06-09,1:49:16,Pro,49.00
3851,8137,2025-01-09,4:19:02,Basic,19.00
3852,8137,2025-02-08,4:19:02,Basic,19.00
3853,8138,2025-09-27,6:07:52,Enterprise,29.00
3854,8138,2025-11-01,6:07:52,Enterprise,29.00
3855,8140,2025-02-06,9:44:22,Pro,19.00
3856,8140,2025-03-10,9:44:22,Pro,19.00
3857,8143,2025-12-31,8:49:34,Enterprise,29.00
3858,8144,2025-04-28,11:19:41,Pro,29.00
3859,8148,2025-04-14,9:05:31,Basic,29.00
3860,8151,2025-04-14,3:14:56,Enterprise,49.00
3861,8151,2025-05-15,3:14:56,Enterprise,49.00
3862,8156,2025-09-19,1:26:55,Basic,19.00
3863,8157,2025-08-28,5:56:20,Pro,99.00
3864,8157,2025-10-07,5:56:20,Pro,99.00
3865,8161,2025-05-08,2:11:00,Enterprise,19.00
3866,8161,2025-06-20,2:11:00,Enterprise,19.00
3867,8177,2025-08-07,2:23:10,Basic,49.00
3868,8181,2026-01-15,8:16:46,Pro,19.00
3869,8181,2026-02-21,8:16:46,Pro,19.00
3870,8187,2025-09-27,7:15:19,Pro,29.00
3871,8196,2025-07-16,3:18:46,Pro,19.00
3872,8196,2025-08-16,3:18:46,Pro,19.00
3873,8198,2025-07-09,9:38:20,Basic,29.00
3874,8198,2025-08-09,9:38:20,Basic,29.00
3875,8200,2025-06-14,7:07:27,Pro,19.00
3876,8208,2025-08-14,3:36:46,Basic,49.00
3877,8208,2025-09-21,3:36:46,Basic,49.00
3878,8209,2025-08-16,10:04:54,Basic,29.00
3879,8218,2025-12-14,5:49:52,Basic,29.00
3880,8220,2025-02-15,5:29:14,Pro,29.00
3881,8225,2025-12-22,6:13:44,Basic,49.00
3882,8225,2026-01-27,6:13:44,Basic,49.00
3883,8227,2025-10-23,12:58:51,Pro,49.00
3884,8233,2025-07-11,10:28:56,Basic,49.00
3885,8236,2025-08-27,3:15:34,Pro,19.00
3886,8245,2026-01-10,9:43:40,Enterprise,49.00
3887,8245,2026-02-11,9:43:40,Enterprise,49.00
3888,8246,2025-09-27,3:35:06,Pro,29.00
3889,8249,2025-12-17,9:51:13,Enterprise,49.00
3890,8249,2026-01-26,9:51:13,Enterprise,49.00
3891,8251,2025-08-06,3:49:15,Basic,29.00
3892,8251,2025-09-08,3:49:15,Basic,29.00
3893,8258,2025-02-01,5:29:03,Basic,29.00
3894,8259,2025-10-01,10:15:10,Pro,19.00
3895,8266,2025-10-11,8:29:33,Pro,29.00
3896,8266,2025-11-06,8:29:33,Pro,29.00
3897,8269,2025-05-13,2:15:11,Pro,49.00
3898,8272,2025-10-18,8:39:35,Basic,49.00
3899,8272,2025-11-30,8:39:35,Basic,49.00
3900,8277,2025-10-20,8:55:02,Pro,29.00
3901,8277,2025-11-27,8:55:02,Pro,29.00
3902,8280,2025-06-03,5:04:12,Pro,99.00
3903,8282,2025-06-20,8:27:04,Pro,19.00
3904,8284,2026-01-08,6:12:05,Basic,49.00
3905,8284,2026-02-09,6:12:05,Basic,49.00
3906,8288,2025-10-29,9:31:45,Enterprise,99.00
3907,8288,2025-11-28,9:31:45,Enterprise,99.00
3908,8295,2025-02-21,12:24:43,Enterprise,19.00
3909,8297,2026-01-01,2:09:53,Basic,19.00
3910,8297,2026-02-13,2:09:53,Basic,19.00
3911,8302,2025-01-27,6:00:50,Basic,29.00
3912,8303,2025-01-24,6:16:02,Pro,19.00
3913,8303,2025-02-22,6:16:02,Pro,19.00
3914,8306,2025-12-27,10:17:17,Basic,99.00
3915,8306,2026-02-08,10:17:17,Basic,99.00
3916,8315,2025-10-10,8:33:46,Basic,19.00
3917,8315,2025-11-16,8:33:46,Basic,19.00
3918,8317,2025-06-20,4:45:09,Pro,49.00
3919,8317,2025-07-18,4:45:09,Pro,49.00
3920,8318,2025-03-15,8:54:46,Pro,29.00
3921,8320,2025-05-06,11:41:41,Pro,99.00
3922,8320,2025-06-07,11:41:41,Pro,99.00
3923,8322,2025-11-19,3:03:45,Basic,19.00
3924,8326,2025-11-09,4:50:35,Pro,99.00
3925,8328,2025-02-05,4:05:14,Basic,99.00
3926,8329,2025-09-28,4:57:04,Basic,99.00
3927,8332,2026-01-26,9:59:22,Basic,19.00
3928,8333,2025-10-20,1:53:55,Enterprise,49.00
3929,8333,2025-12-03,1:53:55,Enterprise,49.00
3930,8334,2026-01-09,8:49:00,Enterprise,29.00
3931,8335,2025-03-31,10:59:09,Basic,29.00
3932,8336,2025-10-05,1:30:24,Pro,19.00
3933,8336,2025-10-30,1:30:24,Pro,19.00
3934,8339,2026-01-23,3:57:21,Basic,19.00
3935,8339,2026-02-26,3:57:21,Basic,19.00
3936,8340,2025-07-28,6:27:10,Pro,49.00
3937,8340,2025-08-31,6:27:10,Pro,49.00
3938,8341,2025-04-07,7:04:02,Pro,99.00
3939,8350,2025-09-06,4:16:21,Basic,99.00
3940,8350,2025-10-07,4:16:21,Basic,99.00
3941,8352,2025-07-19,12:21:03,Basic,19.00
3942,8353,2025-07-05,7:08:18,Pro,29.00
3943,8353,2025-08-14,7:08:18,Pro,29.00
3944,8355,2025-04-10,3:49:00,Basic,29.00
3945,8355,2025-05-18,3:49:00,Basic,29.00
3946,8356,2025-01-25,7:23:25,Basic,29.00
3947,8356,2025-03-09,7:23:25,Basic,29.00
3948,8358,2025-06-03,2:49:15,Basic,29.00
3949,8358,2025-07-08,2:49:15,Basic,29.00
3950,8359,2025-07-14,12:01:58,Basic,49.00
3951,8360,2025-08-12,9:11:18,Basic,19.00
3952,8361,2025-04-06,9:54:29,Pro,29.00
3953,8362,2025-08-31,5:48:04,Pro,19.00
3954,8362,2025-10-14,5:48:04,Pro,19.00
3955,8363,2025-08-19,11:15:37,Pro,19.00
3956,8363,2025-09-25,11:15:37,Pro,19.00
3957,8365,2025-05-30,6:20:04,Basic,49.00
3958,8365,2025-06-30,6:20:04,Basic,49.00
3959,8370,2025-07-28,5:15:02,Basic,19.00
3960,8372,2025-09-30,7:58:55,Pro,29.00
3961,8372,2025-11-07,7:58:55,Pro,29.00
3962,8373,2025-08-19,2:31:50,Basic,99.00
3963,8375,2025-10-18,1:59:06,Basic,99.00
3964,8375,2025-11-18,1:59:06,Basic,99.00
3965,8377,2025-06-22,5:40:47,Basic,29.00
3966,8379,2025-03-29,9:40:28,Basic,19.00
3967,8379,2025-04-24,9:40:28,Basic,19.00
3968,8381,2025-11-27,10:48:49,Pro,29.00
3969,8389,2025-10-30,10:14:03,Pro,49.00
3970,8389,2025-12-04,10:14:03,Pro,49.00
3971,8399,2025-08-24,9:45:19,Basic,99.00
3972,8404,2025-05-30,5:20:52,Pro,19.00
3973,8404,2025-07-11,5:20:52,Pro,19.00
3974,8413,2025-07-20,12:46:04,Basic,99.00
3975,8416,2025-09-05,9:09:39,Pro,99.00
3976,8416,2025-10-08,9:09:39,Pro,99.00
3977,8422,2025-12-05,11:34:51,Basic,99.00
3978,8422,2026-01-03,11:34:51,Basic,99.00
3979,8423,2025-11-10,1:26:00,Pro,99.00
3980,8423,2025-12-18,1:26:00,Pro,99.00
3981,8427,2025-12-02,8:16:49,Pro,19.00
3982,8427,2025-12-28,8:16:49,Pro,19.00
3983,8432,2025-02-06,10:12:12,Enterprise,19.00
3984,8432,2025-03-04,10:12:12,Enterprise,19.00
3985,8433,2025-01-30,2:20:21,Pro,29.00
3986,8437,2025-12-15,4:46:05,Basic,49.00
3987,8437,2026-01-18,4:46:05,Basic,49.00
3988,8438,2025-06-19,6:30:25,Enterprise,49.00
3989,8439,2025-08-06,1:27:03,Basic,49.00
3990,8442,2025-07-17,9:07:00,Enterprise,19.00
3991,8450,2025-03-17,10:52:44,Basic,49.00
3992,8450,2025-04-29,10:52:44,Basic,49.00
3993,8452,2025-11-09,10:25:48,Basic,49.00
3994,8453,2025-07-15,2:11:46,Basic,49.00
3995,8456,2025-03-14,7:20:03,Pro,49.00
3996,8456,2025-04-16,7:20:03,Pro,49.00
3997,8457,2025-05-04,8:17:28,Pro,29.00
3998,8466,2025-06-19,8:02:41,Basic,49.00
3999,8468,2025-10-01,2:14:42,Basic,19.00
4000,8469,2025-07-24,7:04:54,Basic,19.00
4001,8469,2025-08-24,7:04:54,Basic,19.00
4002,8472,2025-12-14,2:32:18,Basic,19.00
4003,8473,2025-10-22,12:30:00,Pro,29.00
4004,8473,2025-11-25,12:30:00,Pro,29.00
4005,8476,2025-03-08,1:33:06,Basic,29.00
4006,8478,2025-06-22,5:04:33,Pro,29.00
4007,8482,2025-09-15,2:57:58,Basic,49.00
4008,8482,2025-10-18,2:57:58,Basic,49.00
4009,8483,2025-04-24,10:44:33,Basic,49.00
4010,8483,2025-05-31,10:44:33,Basic,49.00
4011,8486,2025-02-25,4:26:36,Enterprise,29.00
4012,8489,2025-07-28,5:21:24,Pro,49.00
4013,8489,2025-09-01,5:21:24,Pro,49.00
4014,8491,2025-10-03,10:19:49,Basic,99.00
4015,8495,2025-10-10,11:57:30,Basic,29.00
4016,8500,2025-07-25,10:53:44,Basic,19.00
4017,8500,2025-08-28,10:53:44,Basic,19.00
4018,8501,2025-06-30,11:21:23,Pro,19.00
4019,8501,2025-07-30,11:21:23,Pro,19.00
4020,8506,2025-03-13,5:38:04,Basic,99.00
4021,8513,2025-09-12,7:21:44,Pro,19.00
4022,8513,2025-10-19,7:21:44,Pro,19.00
4023,8516,2025-08-22,7:39:05,Basic,29.00
4024,8516,2025-09-21,7:39:05,Basic,29.00
4025,8523,2025-07-02,11:11:47,Enterprise,29.00
4026,8523,2025-08-09,11:11:47,Enterprise,29.00
4027,8525,2025-10-16,2:46:14,Basic,29.00
4028,8531,2026-01-01,11:54:41,Basic,99.00
4029,8532,2025-07-04,9:57:48,Pro,19.00
4030,8532,2025-08-09,9:57:48,Pro,19.00
4031,8534,2025-06-22,1:23:15,Pro,99.00
4032,8545,2025-08-27,2:36:29,Basic,19.00
4033,8545,2025-09-22,2:36:29,Basic,19.00
4034,8547,2025-12-22,1:51:04,Basic,29.00
4035,8549,2025-11-22,6:46:12,Basic,49.00
4036,8549,2025-12-31,6:46:12,Basic,49.00
4037,8551,2025-04-20,12:02:42,Pro,29.00
4038,8555,2025-12-10,4:53:55,Basic,19.00
4039,8556,2025-02-09,9:30:31,Basic,19.00
4040,8558,2025-06-24,12:51:23,Basic,19.00
4041,8558,2025-07-20,12:51:23,Basic,19.00
4042,8562,2025-01-29,7:55:35,Pro,49.00
4043,8563,2025-03-20,11:12:08,Pro,29.00
4044,8563,2025-04-22,11:12:08,Pro,29.00
4045,8566,2025-01-09,8:56:33,Basic,49.00
4046,8566,2025-02-05,8:56:33,Basic,49.00
4047,8568,2025-09-04,8:20:07,Basic,29.00
4048,8568,2025-10-08,8:20:07,Basic,29.00
4049,8571,2025-06-26,6:21:26,Basic,29.00
4050,8571,2025-07-31,6:21:26,Basic,29.00
4051,8572,2025-12-20,12:26:39,Basic,99.00
4052,8573,2025-09-26,10:28:54,Pro,49.00
4053,8575,2025-09-12,9:53:26,Pro,49.00
4054,8590,2025-08-08,8:51:36,Basic,19.00
4055,8590,2025-09-12,8:51:36,Basic,19.00
4056,8594,2026-01-09,10:14:51,Pro,49.00
4057,8594,2026-02-05,10:14:51,Pro,49.00
4058,8598,2025-10-29,10:57:21,Basic,49.00
4059,8598,2025-12-09,10:57:21,Basic,49.00
4060,8599,2025-07-07,7:11:06,Pro,29.00
4061,8600,2025-09-06,8:21:09,Basic,49.00
4062,8600,2025-10-15,8:21:09,Basic,49.00
4063,8605,2025-12-19,9:32:42,Pro,99.00
4064,8605,2026-01-14,9:32:42,Pro,99.00
4065,8606,2025-12-19,6:15:23,Basic,29.00
4066,8606,2026-01-18,6:15:23,Basic,29.00
4067,8610,2025-06-24,6:21:11,Basic,19.00
4068,8610,2025-07-23,6:21:11,Basic,19.00
4069,8612,2025-06-26,8:26:43,Pro,99.00
4070,8612,2025-07-31,8:26:43,Pro,99.00
4071,8626,2025-12-21,1:26:08,Enterprise,19.00
4072,8626,2026-01-21,1:26:08,Enterprise,19.00
4073,8629,2025-04-17,11:53:25,Pro,29.00
4074,8632,2025-09-12,8:15:23,Pro,29.00
4075,8632,2025-10-24,8:15:23,Pro,29.00
4076,8638,2025-10-27,10:42:06,Enterprise,19.00
4077,8638,2025-11-21,10:42:06,Enterprise,19.00
4078,8639,2025-08-25,6:07:40,Basic,29.00
4079,8640,2026-01-21,5:07:24,Basic,29.00
4080,8641,2025-08-08,4:35:18,Pro,29.00
4081,8641,2025-09-19,4:35:18,Pro,29.00
4082,8644,2026-01-05,10:35:13,Pro,29.00
4083,8644,2026-02-04,10:35:13,Pro,29.00
4084,8648,2025-06-12,7:47:35,Basic,49.00
4085,8648,2025-07-22,7:47:35,Basic,49.00
4086,8650,2025-04-09,7:46:13,Basic,49.00
4087,8650,2025-05-20,7:46:13,Basic,49.00
4088,8658,2025-09-16,12:06:34,Pro,19.00
4089,8661,2025-05-28,11:18:10,Basic,19.00
4090,8663,2025-03-09,9:28:59,Basic,49.00
4091,8667,2025-09-22,11:49:16,Pro,29.00
4092,8667,2025-10-29,11:49:16,Pro,29.00
4093,8668,2025-09-06,1:50:05,Basic,29.00
4094,8669,2025-01-18,7:44:50,Enterprise,99.00
4095,8670,2026-01-02,3:55:05,Pro,99.00
4096,8673,2025-06-30,9:30:29,Basic,99.00
4097,8673,2025-08-09,9:30:29,Basic,99.00
4098,8674,2025-11-13,10:19:35,Pro,19.00
4099,8680,2025-02-09,5:36:19,Pro,29.00
4100,8681,2025-01-31,7:26:39,Basic,29.00
4101,8684,2026-01-14,4:27:38,Basic,19.00
4102,8684,2026-02-09,4:27:38,Basic,19.00
4103,8685,2025-11-23,3:35:34,Basic,49.00
4104,8685,2025-12-26,3:35:34,Basic,49.00
4105,8689,2025-08-02,7:32:44,Basic,49.00
4106,8693,2025-05-26,1:34:59,Basic,99.00
4107,8694,2025-11-07,2:03:38,Basic,99.00
4108,8696,2025-09-09,9:48:37,Basic,49.00
4109,8696,2025-10-04,9:48:37,Basic,49.00
4110,8698,2025-12-16,12:44:23,Pro,99.00
4111,8698,2026-01-27,12:44:23,Pro,99.00
4112,8699,2025-02-10,3:22:46,Pro,99.00
4113,8702,2025-12-08,8:05:46,Basic,29.00
4114,8713,2025-07-07,7:18:56,Pro,29.00
4115,8715,2025-07-01,7:25:50,Pro,19.00
4116,8715,2025-07-30,7:25:50,Pro,19.00
4117,8717,2025-06-26,2:24:40,Basic,99.00
4118,8719,2025-06-17,5:27:26,Pro,29.00
4119,8719,2025-07-14,5:27:26,Pro,29.00
4120,8724,2025-03-28,11:15:43,Basic,49.00
4121,8726,2025-12-08,9:01:39,Basic,29.00
4122,8727,2025-08-19,5:04:46,Basic,19.00
4123,8729,2025-08-09,5:08:50,Basic,99.00
4124,8729,2025-09-21,5:08:50,Basic,99.00
4125,8732,2025-12-20,12:14:54,Basic,19.00
4126,8732,2026-01-16,12:14:54,Basic,19.00
4127,8733,2025-05-13,7:01:03,Basic,29.00
4128,8735,2025-02-04,6:06:52,Enterprise,49.00
4129,8735,2025-03-01,6:06:52,Enterprise,49.00
4130,8736,2025-07-22,8:19:42,Pro,19.00
4131,8736,2025-08-20,8:19:42,Pro,19.00
4132,8737,2025-03-20,1:35:26,Basic,19.00
4133,8746,2025-11-09,2:07:45,Basic,19.00
4134,8746,2025-12-19,2:07:45,Basic,19.00
4135,8748,2025-03-02,11:57:02,Basic,49.00
4136,8748,2025-03-27,11:57:02,Basic,49.00
4137,8750,2025-11-13,1:14:02,Basic,29.00
4138,8750,2025-12-13,1:14:02,Basic,29.00
4139,8753,2025-12-06,10:50:11,Pro,29.00
4140,8753,2026-01-03,10:50:11,Pro,29.00
4141,8755,2025-10-08,6:47:35,Enterprise,29.00
4142,8756,2025-12-04,7:13:06,Basic,49.00
4143,8756,2026-01-05,7:13:06,Basic,49.00
4144,8760,2025-04-06,11:13:44,Pro,29.00
4145,8762,2025-05-11,6:58:31,Pro,19.00
4146,8763,2025-03-06,1:48:23,Basic,49.00
4147,8765,2025-09-02,9:03:56,Basic,29.00
4148,8765,2025-10-09,9:03:56,Basic,29.00
4149,8766,2025-12-13,5:05:35,Pro,29.00
4150,8767,2025-07-11,9:08:15,Enterprise,19.00
4151,8774,2025-05-03,8:53:17,Basic,99.00
4152,8775,2025-11-03,7:42:06,Pro,19.00
4153,8775,2025-12-03,7:42:06,Pro,19.00
4154,8776,2025-10-20,8:39:07,Pro,49.00
4155,8776,2025-11-14,8:39:07,Pro,49.00
4156,8777,2025-08-13,2:41:17,Basic,49.00
4157,8780,2025-06-26,9:04:17,Pro,29.00
4158,8781,2025-06-28,7:51:17,Basic,19.00
4159,8781,2025-08-07,7:51:17,Basic,19.00
4160,8783,2025-09-26,7:23:08,Basic,19.00
4161,8783,2025-10-22,7:23:08,Basic,19.00
4162,8785,2025-10-23,10:34:06,Pro,19.00
4163,8788,2025-10-26,8:15:33,Pro,29.00
4164,8790,2025-11-17,1:29:43,Enterprise,49.00
4165,8790,2025-12-24,1:29:43,Enterprise,49.00
4166,8794,2025-11-06,11:31:48,Basic,29.00
4167,8795,2025-12-12,7:32:29,Pro,29.00
4168,8796,2025-05-02,7:00:40,Pro,19.00
